avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed,crime_count
67.7666666666667,78.1333333333333,56.9666666666667,12.7333333333333,25.7,686
55.0333333333333,69.5666666666667,43.4,8.2,15.3333333333333,742
53.9333333333333,75.5,42.7,10.0333333333333,21,735
61.9333333333333,74.6333333333333,44.3666666666667,9.73333333333333,17.3666666666667,756
55,73.4,43,12.2333333333333,22.9666666666667,712
48.5333333333333,62.7333333333333,43.7666666666667,13.8666666666667,22.6,813
45.3333333333333,49.4666666666667,43.3333333333333,14.8,21,701
50.9,58.8333333333333,43.3,5.46666666666667,13.2666666666667,703
48.5333333333333,57.0666666666667,41.8666666666667,7.5,13.9,735
59.6,68.4666666666667,49.0333333333333,9.16666666666667,14.6333333333333,756
67.9,75.6666666666667,58.1,12.2,21.6333333333333,758
54.3333333333333,72.3,45.3666666666667,10.9666666666667,21.3333333333333,715
46.2666666666667,52.3666666666667,43.4666666666667,6,12.9333333333333,832
43.6333333333333,48.0333333333333,40,20.9666666666667,33.6666666666667,614
43.5666666666667,45.1333333333333,41.1,18.6666666666667,33.0333333333333,656
50.6333333333333,57.1333333333333,43.1666666666667,12.0666666666667,24.0333333333333,847
45.6333333333333,51.6666666666667,41.2,13.1666666666667,21.7333333333333,689
46.7,49.0666666666667,42,7.4,13.2666666666667,739
46.0333333333333,48.5333333333333,44.4333333333333,11.3,23.3,741
44.5333333333333,48.4333333333333,41.1666666666667,19.7666666666667,31.7,795
46.3666666666667,49.3666666666667,42.7,14.2,24.6333333333333,709
44.7333333333333,48.2,42.5,11.9666666666667,17.3333333333333,629
42.5666666666667,45.6,40.3666666666667,8.33333333333333,14.9666666666667,704
45,49.2,41.4666666666667,7.46666666666667,15.2666666666667,706
48.9333333333333,54.5666666666667,44.8666666666667,5.5,12.9666666666667,663
49.2,54.6,46.2666666666667,11.8666666666667,26.0333333333333,731
51.2,54.8666666666667,47.2,6.8,15.0333333333333,847
61.2,79.1,49.7666666666667,6.43333333333333,14.9333333333333,724
54.4666666666667,71.9333333333333,49.8666666666667,7.83333333333333,16.7333333333333,712
54.5,65.3666666666667,48,5.8,12.7,869
72.6666666666667,86.3,56.0333333333333,10.9666666666667,25.3333333333333,746
77.9333333333333,84.3333333333333,66.5666666666667,16.3,32.3333333333333,832
74.8,80.9,66.4333333333333,17.2,32.3333333333333,775
46.4,67.9333333333333,42.4666666666667,19.3,35.0333333333333,776
50.8,59.1333333333333,44.6666666666667,13.8666666666667,27,664
60.4333333333333,64.9,52.5333333333333,7.76666666666667,21,790
58.3,73.1666666666667,49.9333333333333,10.7333333333333,23.6666666666667,794
60.2333333333333,69.6666666666667,53.3,8.33333333333333,16.9666666666667,737
53.0333333333333,57.3333333333333,50.3666666666667,11.7666666666667,23.3666666666667,760
53.1333333333333,58.6333333333333,48.9333333333333,15.3666666666667,23.7,763
56.1333333333333,59.4,52.6,5.7,14.9333333333333,766
55.6,60.8666666666667,51.9,7.13333333333333,15.9666666666667,800
58.2333333333333,63.8333333333333,53.9666666666667,4.23333333333333,11.6666666666667,705
69.5,76.0333333333333,59.5333333333333,9.43333333333333,22.6,768
66.1,73.7333333333333,57.4333333333333,7.23333333333333,18.7333333333333,813
64.7666666666667,72.5666666666667,56.4333333333333,6.43333333333333,14.3,737
62.1333333333333,71.3333333333333,56,4.33333333333333,9.63333333333333,855
66.0333333333333,74.1666666666667,58.5666666666667,4.76666666666667,8.66666666666667,841
69.5666666666667,82.5666666666667,62.0333333333333,5.16666666666667,10.9333333333333,822
77.3333333333333,87.4333333333333,67.3,5.2,9.73333333333333,818
63.8,76.55,55.05,10,24.6,734
57.2,61.25,54.7,14.3,20.5,822
59.2,64.5,56.4,9.65,15.05,785
63.6,69.35,58.8,4.9,12.45,769
70.15,82.85,62.05,8.4,14.45,814
73.25,87.95,60.9,12.1,34,782
81,90.95,71.85,14.3,25.45,812
83.8,92.45,75.5,14.2,21.95,741
70.7,90.7,63.15,6.75,17,808
71.3,83.65,63.75,8.95,29.55,768
73.55,82.2,67.45,10.3,24.45,819
76.1,84.65,67.25,9.4,21.5,834
77.3,85.2,65.1,9.55,18.05,827
73.2,77.55,68.45,10.3,21.45,786
70.1,76.85,63.05,7.85,19.4,745
65.8,77.25,59.9,8.65,20.5,802
63.85,67.75,59.25,4.45,9.4,784
76.85,86.1,66.45,11.35,22.5,817
73,81.75,64.55,8.8,22.55,778
69.75,77.9,62.9,10.45,18.9,819
65.25,71.15,57,8.95,18.45,797
62.75,70.9,56.75,8.65,21,787
62.85,68.35,55.35,7.3,11.95,771
68.75,80.7,63.5,12.55,34.45,705
74.85,81.4,65,12.6,27,775
70.65,77.35,67.2,6.75,13.5,777
73.55,81.9,67.55,7.35,19.9,915
74.85,87.3,65.1,6.55,17.5,779
68.6,73.1,65.25,7.65,17.45,863
68.8,72.75,66,6.4,11.45,795
72.25,76.95,68.25,4.95,11.95,856
76.3,82.75,72.3,6.3,13.95,776
77.5,88.5,70.5,7.8,17,758
67.35,70.6,63.75,9.2,23,758
71,81.35,64.4,7.25,17.45,823
75.2,82.2,66.65,7.25,14.6,780
73.2,81.7,70.15,5.2,11.45,767
75.1,79.45,68.15,9.4,17.95,688
77.8,82.65,74.05,7.35,16.5,814
70.2,80.7,66.4,8.7,16.55,797
68.4,79.8,61.8,5.5,11.95,885
70.35,78.25,66.3,12.45,26.5,812
66.5,69.25,62.95,9.15,17.45,839
69.95,77.1,64.15,4.2,10.5,790
76.15,82.5,72.5,6.95,11.95,767
74,88.15,68.65,7.2,21.45,758
75.9,79.8,73.25,4.6,13.95,758
73.75,76,71.7,7.8,17,753
76.45,82.6,72.6,4.35,10,843
69.65,75.75,67.95,11.9,20.95,781
70.75,76.05,66.2,7.85,15.95,848
75.7,83.75,68.7,8.3,13.95,749
74.3,79.95,72.1,10,18.5,790
71.5,72.6,70.5,13.3,22.9,850
70.15,72.4,66.3,14.05,20,799
71.15,74.85,66.05,7.5,17.5,818
73.3,76.45,68.6,4.55,9.4,788
74.8,79.7,71.8,4.55,12.9,936
74.8,79.25,69.15,6.65,14.1,773
73.95,79.6,70.7,7.6,19.05,847
62.85,74.8,56.5,11.85,22.55,923
67.3,77.45,60.25,5.9,11.95,926
70.8,74.75,67.1,6.65,14.95,865
69,72.25,65.35,8.75,18.55,773
68.9,76.2,61.25,6.95,13.05,764
71.45,74.85,66.15,5.15,12.05,769
74.1,82,66.2,5.9,12,789
71.75,78.35,67.65,7.8,13.95,765
67.25,70.25,62.4,9.65,18,812
67.9,72.05,61.6,4.6,10.5,730
72.4,77.9,67.3,3.95,8,810
72.9,76.4,69.35,5.45,13,794
73.35,80.9,70.55,6.65,11.45,794
77.2,81.75,72.05,12.25,21.95,767
74.5,81.75,67.7,9.4,26.5,854
71.75,78.35,65.65,6.3,11.5,891
75.15,83.55,68.8,5.9,11.45,773
77.85,83.65,72.75,7.9,17.45,752
75.15,81.3,71,11.3,24.45,777
68.05,74.3,60.8,7.75,13.95,745
66.1,69.9,61.7,7.95,17.95,799
63.85,68.45,55.8,6.4,13.5,769
68.25,72.85,62.6,7.7,13.95,780
69.55,75.2,64.7,9.2,14.95,753
69.65,73.85,65.1,6.4,13,686
68.9,72,64.95,5.15,11,724
68.4,73.75,62.6,5,8.95,786
68.4,72.15,66.6,13.45,24.5,733
63.4,68.55,58.45,13.65,21,890
64.25,67.15,60.65,8.2,16,769
66.25,77.55,58,6.15,10.5,757
73.6,82.7,69.35,11,19.5,715
63.85,72.45,55.95,9.3,17,702
57.15,61.8,50.85,9.6,20,648
59.9,67.4,53.5,7.5,15,727
62.25,65.15,59.8,6.6,16.05,702
63.3,66,59.6,11.15,17.95,733
62,65.4,56.3,8.8,16.5,739
63.15,66.55,57.4,7,14.95,689
65.9,68.45,63.5,7.35,15.45,722
66.3,68.35,65,5,10.5,704
65.4,71.15,59.9,5.9,13.05,734
71.75,79.8,64.95,8.6,13.5,805
74.4,81.5,67.65,9.7,17.45,826
74.95,81.25,70.1,6.9,11,812
67.35,72.25,65.1,8.35,13.05,771
67.75,69.95,65.45,6,12.55,709
73.75,89.4,66.65,8.55,19.55,826
79.9,88.25,73,6.75,11.5,802
79.9,89.25,74.6,6.9,12.55,796
77.95,81.7,74.2,6.4,11.45,829
76.3,81.2,71.5,5,11.45,808
76.1,80.35,71.6,7.05,14.45,820
83.3666666666667,89.5666666666667,72.0333333333333,7.53333333333333,15,746
69.7333333333333,86,63.7,9.7,16.3666666666667,722
61.5666666666667,68.6666666666667,56.4,8.66666666666667,12.6333333333333,714
63.0666666666667,66.0666666666667,59.3666666666667,9.5,17.3666666666667,807
60.5,64.5333333333333,57.9666666666667,11.2666666666667,22.3333333333333,745
61.2,68.0666666666667,53.2333333333333,10.0333333333333,15.9666666666667,831
68.6666666666667,79.0333333333333,59.1333333333333,10.6,18.6333333333333,751
71.8,79.2666666666667,65.2333333333333,12.4666666666667,22.6666666666667,739
69.3,74.4333333333333,63.6666666666667,9.56666666666667,19.3666666666667,743
63.7,67.8666666666667,59.7,4.86666666666667,9.66666666666667,748
63.7333333333333,68.7333333333333,60.5,6.23333333333333,11.3333333333333,748
69.9666666666667,79.2333333333333,61.2,13.4,27.4,711
63.9,75.8666666666667,56.9333333333333,9,22,717
65.3,72.6666666666667,57.5,3.93333333333333,11.3333333333333,746
62.6,68.7666666666667,59.0333333333333,11.2,19.3666666666667,700
59.0333333333333,62.5,56.9666666666667,19.3333333333333,28.7666666666667,613
57.3333333333333,60.0333333333333,55.7333333333333,8.6,18.9666666666667,764
60.7666666666667,69.8666666666667,54.5666666666667,6.2,11.3333333333333,768
62.7666666666667,68.9,58.4666666666667,5.16666666666667,13.9,647
59.8,67.1666666666667,52.6,12.2666666666667,23.3,638
52.5333333333333,63.7333333333333,44.7,7.26666666666667,14,760
58.2333333333333,69.8,49.4,9.6,18.6666666666667,714
60.3,70.1,50.5333333333333,12.3666666666667,24.3333333333333,771
60.3333333333333,67.3333333333333,53.2,7.76666666666667,16.6333333333333,770
64.6,78.2333333333333,56.3,8.26666666666667,17.3666666666667,846
68.1666666666667,76.8333333333333,60.6666666666667,13.5333333333333,24.0333333333333,813
66.1,73.8666666666667,52.2,13.3666666666667,24,736
52.9666666666667,59.8,51.7,12.0333333333333,19.0333333333333,734
47.8333333333333,53.1333333333333,44.0666666666667,8.43333333333333,16,686
44.3,51.3333333333333,38.4333333333333,6.53333333333333,11.4,714
48.6666666666667,57.8666666666667,40.9,10.2,20.9666666666667,751
45.6,58.4666666666667,38.6666666666667,11.5333333333333,19.3666666666667,817
38.7666666666667,45.2,36.6,9.73333333333333,16.7,716
40,45.4666666666667,34.7666666666667,6.73333333333333,13.0333333333333,694
44.7666666666667,48.4666666666667,39.8,10.5333333333333,20.0333333333333,708
37.7666666666667,43.9666666666667,34.9333333333333,11.0666666666667,18,754
39.4666666666667,43.4,36.6,9.56666666666667,18.0666666666667,809
46.9,50.0666666666667,41.0333333333333,6.76666666666667,17.6666666666667,722
46.0333333333333,49.7,42.2,13.1,23,787
46.2333333333333,48.9,43.1666666666667,14.2666666666667,26.0333333333333,756
49.9333333333333,51.5666666666667,46.7333333333333,4.16666666666667,12.6333333333333,773
41.8333333333333,50.6666666666667,34.4666666666667,12.0666666666667,18.9666666666667,717
43.5,45.2666666666667,38.9333333333333,12.8666666666667,20.6666666666667,679
40.1,46.5,33.7333333333333,6.13333333333333,13,758
40.2,46.0333333333333,35.0333333333333,9.2,22.7,654
25.9666666666667,37.2,21.2333333333333,11.2333333333333,22.4,678
30,36.5666666666667,24.7333333333333,11.1333333333333,18.3333333333333,689
38.9,41.4333333333333,33.6666666666667,4.66666666666667,10.7,664
38.2,41.8666666666667,34.1666666666667,6.4,11.3333333333333,718
40.8,48.6666666666667,35.1,8.63333333333333,17.3666666666667,695
47.1666666666667,51.0333333333333,40.4333333333333,12.8333333333333,20.3666666666667,709
36.2666666666667,48.7333333333333,33.3666666666667,10.3333333333333,21.7,761
38.6,44.0666666666667,35.3,10.4666666666667,19.0333333333333,737
42.6,47.4,35.9,17.6,37.5,698
34.0666666666667,40.4,30.2666666666667,12.1666666666667,20.6666666666667,690
39.0666666666667,52.5,30.6,13.4,32.3,762
42.5,49.3666666666667,33.2,16.7333333333333,347.933333333333,672
29.6333333333333,38.0666666666667,24.7666666666667,9,18.7333333333333,652
36.6666666666667,46.6666666666667,29.9666666666667,9.6,17.6666666666667,546
44.9333333333333,59.9666666666667,34.6666666666667,13.0666666666667,29.3666666666667,682
48.8333333333333,56.8666666666667,40.9333333333333,11.7,23.3333333333333,713
41.9666666666667,50.1333333333333,33.3666666666667,9,16.3666666666667,661
45.2333333333333,53.5333333333333,36.6333333333333,6.46666666666667,12,772
55.5666666666667,61.3,47.6,15.6333333333333,26.4333333333333,782
44.7333333333333,58.0666666666667,39.4333333333333,7.9,15.0333333333333,771
46.8333333333333,53.4333333333333,40.8,9.63333333333333,17.3666666666667,747
43.9666666666667,52,36.2,6.96666666666667,13.3666666666667,895
45.4,54.2666666666667,38.5333333333333,7.26666666666667,12.6333333333333,757
46.1666666666667,54.8666666666667,38.1333333333333,5.63333333333333,10.6333333333333,673
55.4666666666667,63.6666666666667,45.3333333333333,16.9,31.3666666666667,809
41.7333333333333,63.0666666666667,30.2666666666667,19.6333333333333,31.4,709
31.4,38.9666666666667,28.7333333333333,13.3666666666667,21.6333333333333,707
25.4,33.1,20,12,17.3333333333333,623
25.2333333333333,35.9,18.9333333333333,10.3666666666667,18,733
29.3,34.6333333333333,24.1333333333333,12.8333333333333,23.0666666666667,658
25.2666666666667,31.1666666666667,21.1666666666667,9.8,16.3,664
31.1333333333333,37,26,8.06666666666667,13.9666666666667,736
24.6,36.1333333333333,18.2333333333333,14.8666666666667,24.3333333333333,683
26.7666666666667,37.2333333333333,19.0333333333333,11.2333333333333,23.3,703
25.2333333333333,33.2333333333333,18.5,13.2666666666667,28.3,718
26.5,33.1333333333333,21.3,9.26666666666667,17.0333333333333,766
38.2,46.4,30.3,9.03333333333333,15.6666666666667,771
37.1,45.5333333333333,34,4.46666666666667,9.96666666666667,727
43.1333333333333,44.8333333333333,38.4666666666667,7.56666666666667,14.6333333333333,725
43.9333333333333,49.9333333333333,39.5666666666667,11.1666666666667,18.6333333333333,763
34.6,46.1666666666667,30.3333333333333,10.8666666666667,17.3666666666667,698
34.8,37.9333333333333,31.5,10.2666666666667,17.0333333333333,744
36.6666666666667,38.3,34.4666666666667,7.36666666666667,10.9333333333333,784
31.5666666666667,37.5666666666667,26.1666666666667,9.9,16.7,711
23.2666666666667,28.7666666666667,20.5666666666667,8.5,14.3,502
17,22.5333333333333,11.9333333333333,13.2333333333333,20.6333333333333,394
4.06666666666667,14.8,-0.766666666666667,10.1333333333333,17.3,523
2.76666666666667,8.13333333333333,-1.7,9.5,14.9666666666667,522
7.86666666666667,13.3666666666667,1.83333333333333,8,14.6333333333333,602
12.4,14.5333333333333,8.53333333333333,8.63333333333333,15.3333333333333,572
10.3,14.9,4.13333333333333,11.1,20,620
,,,,,542
0.2,10.6333333333333,-6.3,11.6333333333333,16.9666666666667,853
-1.36666666666667,8.13333333333333,-7,12.2,22.6666666666667,555
11.6,16.8666666666667,-1.3,12,22,567
8.66666666666667,14.5333333333333,2.66666666666667,12.0333333333333,19,600
6.43333333333333,11.7666666666667,2.06666666666667,11,16.7333333333333,660
8.13333333333333,16.2333333333333,1.63333333333333,8.5,14.3,585
17.1333333333333,29.7333333333333,6.2,14.4,27.0333333333333,535
33.9,37.4,23.3,12.5,20.6666666666667,618
30.8,34.5666666666667,27.6666666666667,8.1,16.3333333333333,653
37.5333333333333,50.4,29.4,13.9333333333333,24.3333333333333,709
55.9,59.0666666666667,42.3666666666667,20.3,34.3,698
25.4,46.7,22.1333333333333,22.4,37.6,705
14.3,23.9666666666667,7.76666666666667,15.0333333333333,32.6333333333333,617
13.3,19.9333333333333,8.63333333333333,8,15.9666666666667,563
18.6,24.3,12.9,12.5333333333333,20.3333333333333,528
14.5666666666667,24.1333333333333,6.86666666666667,13.3,19.7666666666667,612
16.1,23.2,7.96666666666667,10.6,18.3,644
21.9666666666667,31.9666666666667,14.4333333333333,15.9666666666667,24.3333333333333,621
32.5,38.6,25.3666666666667,15.4666666666667,27.0666666666667,707
39.6,45.6333333333333,32.3666666666667,12.2,24.3333333333333,725
39.2666666666667,43.8,35.1666666666667,5.76666666666667,11.6666666666667,716
44.7,53.2666666666667,35.9,10.5666666666667,26.0333333333333,722
35.1333333333333,49.1666666666667,29.6333333333333,10.6666666666667,19.6666666666667,717
28.7333333333333,32.9666666666667,27.5,7.33333333333333,11.3666666666667,611
31.9666666666667,43.8,26.3,9.6,17.6666666666667,639
42.6,51.5,32.7666666666667,15.3,29.3333333333333,759
48.5,51.7,41.0333333333333,16.4,33.0333333333333,754
36.5,45.8,32.3666666666667,9.2,17.6666666666667,668
27.6333333333333,35.1333333333333,23.3,18.7333333333333,31.6666666666667,651
21.9,29.8333333333333,17.0333333333333,9.36666666666667,18.3333333333333,633
33.3666666666667,39.1333333333333,25.4333333333333,18.0666666666667,32.3333333333333,708
25.1,37.9333333333333,13.9333333333333,13.5,19.9333333333333,708
10.9666666666667,25.0666666666667,5.4,10.4666666666667,17.6666666666667,670
26.2,40.3,14.3666666666667,15.0333333333333,25.7,627
26.6333333333333,38.4666666666667,14.1666666666667,17.2,31.3333333333333,510
7.63333333333333,20.2333333333333,0.2,8.96666666666667,17.3,538
13.0666666666667,19.2,8.33333333333333,7.46666666666667,11.9666666666667,589
18.4,20.7333333333333,13.6,8.33333333333333,15.3333333333333,542
14.9666666666667,21.1333333333333,10.6,7.4,14.4,556
23.7333333333333,27.0666666666667,16.4,11.5666666666667,21,504
21.6666666666667,26.1666666666667,18.5,15.9333333333333,24.7666666666667,532
22.8666666666667,25.8666666666667,19.3,10.5666666666667,18.4,537
16.8,22.5666666666667,11.8333333333333,9.86666666666667,16.7333333333333,569
23.4666666666667,32.9666666666667,16.7,8.53333333333333,13.9666666666667,640
34.6333333333333,45.4333333333333,25.5,9.63333333333333,14.9333333333333,658
41.0666666666667,44.8333333333333,34.8,8.43333333333333,15.7666666666667,693
35.2333333333333,43.7666666666667,31.1666666666667,12.7,27.7,661
25.9333333333333,35.3,18.5666666666667,7.76666666666667,13.2666666666667,603
29.1666666666667,36.2,21.0333333333333,11.3,20,585
42.9,57.1,31.9333333333333,12.5333333333333,24.3666666666667,624
58.9666666666667,64.8,44.9333333333333,14.1666666666667,27.6666666666667,641
31.9333333333333,45.5,27.7333333333333,12.8,19.3666666666667,633
32.2666666666667,35.7333333333333,28.4666666666667,15.8,21.6,677
38.7333333333333,44.1333333333333,33.5666666666667,11,19.6333333333333,667
35.5333333333333,40.6666666666667,33.3666666666667,11.7666666666667,20,680
39.8,48.0333333333333,33.8666666666667,16.4666666666667,25.9666666666667,655
42.1666666666667,53.1,33.7333333333333,8.66666666666667,19.7,623
49.8333333333333,60.2666666666667,39.6333333333333,13.9666666666667,24.7,689
50.1,58.7666666666667,35.5,13,21.7666666666667,645
36.1666666666667,44.2333333333333,34.9,17.8666666666667,29,805
34.6666666666667,36.8,32.1666666666667,9.3,15.3333333333333,691
34.3,36.5333333333333,31.7666666666667,7.43333333333333,13.6666666666667,662
35.6666666666667,38.3333333333333,32.9666666666667,11.6333333333333,17.3333333333333,648
