avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed
30.4,33.8,26.6,9.4,14.0
30.7,32.0,30.2,9.0,13.0
29.4,32.0,23.0,9.6,11.1
28.9,33.8,23.0,10.4,14.0
41.5,48.2,33.8,14.2,20.0
33.7,44.6,26.6,17.0,22.9
25.0,35.6,19.4,15.7,20.0
34.2,37.4,23.0,14.0,25.1
24.8,30.2,21.2,12.5,25.1
23.0,24.8,21.2,6.1,8.0
22.6,26.6,19.4,10.6,16.9
22.8,32.0,15.8,13.8,20.0
36.6,42.8,30.2,14.5,21.0
29.8,39.2,26.6,13.2,16.9
27.5,33.8,23.0,10.3,14.0
37.6,46.4,28.4,10.1,15.0
39.3,44.6,32.0,8.4,12.0
37.5,41.0,33.8,10.2,14.0
37.3,39.2,35.6,9.4,14.0
36.2,39.2,33.8,12.4,15.0
38.8,42.8,33.8,12.5,16.9
33.8,37.4,32.0,18.6,25.1
33.6,35.6,32.0,18.9,21.0
46.0,51.8,33.8,17.4,22.0
45.9,53.6,42.8,13.0,20.0
36.6,42.8,33.8,17.5,20.0
34.5,37.4,30.2,16.4,25.1
32.0,35.6,28.4,18.2,26.0
31.8,35.6,28.4,16.0,22.0
31.4,33.8,26.6,11.6,20.0
30.4,32.0,28.4,14.5,25.1
27.6,32.0,24.8,12.6,15.0
27.8,35.6,23.0,11.4,15.0
32.8,35.6,30.2,10.3,15.0
35.3,39.2,32.0,10.3,15.0
48.6,59.0,35.6,15.3,20.0
39.8,55.4,33.8,9.6,20.0
33.4,35.6,32.0,19.5,25.1
30.5,32.0,30.2,14.4,25.1
32.1,35.6,21.2,9.8,15.0
31.5,35.6,24.8,9.3,14.0
33.5,35.6,30.2,6.7,9.9
34.1,35.6,32.0,12.1,21.0
36.3,44.6,30.2,18.8,25.1
49.0,57.2,41.0,16.3,20.0
42.6,51.8,39.2,14.0,16.9
26.7,37.4,21.2,16.8,20.0
17.8,23.0,12.2,17.1,25.1
22.9,33.8,15.8,12.5,19.0
25.6,32.0,21.2,13.0,20.0
19.9,24.8,15.8,12.8,18.1
16.6,24.8,8.6,13.3,20.0
24.1,28.4,19.4,10.2,15.0
22.1,26.6,15.8,12.5,18.1
18.2,23.0,10.4,12.5,20.0
17.8,26.6,6.8,13.9,18.1
21.6,30.2,15.8,10.5,15.0
17.6,21.2,12.2,10.1,13.0
14.6,17.6,10.4,11.2,15.9
9.2,15.8,1.4,13.6,20.0
13.2,17.6,6.8,13.0,15.0
24.9,35.6,15.8,13.2,22.0
17.2,33.8,10.4,14.0,20.0
14.0,17.6,8.6,11.6,19.0
26.2,32.0,17.6,10.3,22.9
28.7,30.2,26.6,12.0,15.9
27.8,30.2,26.6,9.1,16.9
34.8,37.4,30.2,11.3,15.0
34.8,37.4,33.8,7.8,12.0
35.3,35.6,33.8,8.1,11.1
36.7,44.6,35.6,8.8,14.0
28.0,41.0,19.4,15.2,20.0
18.3,26.6,12.2,11.4,16.9
30.4,35.6,26.6,10.8,16.9
18.8,26.6,12.2,12.0,16.9
22.2,32.0,14.0,14.9,21.0
21.3,32.0,10.4,11.7,20.0
26.1,30.2,19.4,11.6,15.0
19.5,33.8,10.4,14.2,20.0
18.6,33.8,8.6,16.7,22.9
25.5,33.8,17.6,11.9,15.0
32.1,33.8,26.6,9.9,15.0
27.4,33.8,24.8,23.9,28.9
23.0,24.8,21.2,22.0,25.1
26.6,28.4,24.8,12.9,22.0
31.5,37.4,26.6,11.7,18.1
34.2,42.8,28.4,10.5,16.9
42.1,50.0,32.0,13.6,16.9
39.3,44.6,33.8,7.2,9.9
34.4,39.2,30.2,21.2,35.0
24.7,30.2,17.6,17.9,35.0
21.8,24.8,17.6,12.8,20.0
15.1,19.4,6.8,9.9,20.0
23.1,28.4,17.6,8.6,14.0
26.6,30.2,21.2,9.0,12.0
31.4,37.4,26.6,6.9,8.9
34.9,39.2,32.0,7.8,9.9
27.2,35.6,19.4,16.5,25.1
20.2,26.6,14.0,12.1,15.0
32.5,33.8,28.4,9.1,14.0
26.3,30.2,24.8,17.3,25.1
26.4,32.0,21.2,9.7,15.0
32.2,39.2,24.8,9.9,15.0
35.4,46.4,26.6,10.9,25.1
15.3,23.0,10.4,13.7,16.9
15.7,24.8,8.6,13.2,25.1
32.8,46.4,19.4,12.5,20.0
40.6,44.6,35.6,11.3,15.0
33.9,35.6,32.0,17.7,27.0
41.7,55.4,32.0,12.0,14.0
47.2,55.4,37.4,9.5,13.0
57.8,68.0,48.2,10.8,15.0
57.4,62.6,48.2,7.1,12.0
44.6,51.8,41.0,17.9,23.9
40.4,44.6,37.4,18.3,22.0
50.3,55.4,42.8,6.7,9.9
47.2,53.6,42.8,13.1,19.0
43.8,48.2,41.0,9.4,16.9
49.6,53.6,41.0,7.2,9.9
62.9,75.2,46.4,13.1,22.9
52.2,68.0,44.6,8.0,20.0
48.1,57.2,44.6,8.5,14.0
48.6,59.0,41.0,9.4,16.9
54.7,64.4,42.8,14.0,20.0
38.4,41.0,35.6,13.0,18.1
37.1,42.8,26.6,10.1,15.0
43.3,50.0,35.6,9.8,15.9
60.5,78.8,48.2,12.5,20.0
46.7,55.4,42.8,11.7,20.0
43.5,48.2,41.0,12.0,20.0
42.1,44.6,41.0,9.9,15.9
48.2,50.9,42.8,999.9,999.9
42.2,47.8,34.2,999.9,999.9
31.7,36.3,26.1,999.9,999.9
35.9,44.1,30.0,999.9,999.9
45.7,47.5,44.2,999.9,999.9
38.9,42.8,35.4,999.9,999.9
37.1,40.6,34.0,999.9,999.9
38.7,41.2,36.9,999.9,999.9
33.4,40.1,28.0,999.9,999.9
33.7,40.3,30.2,999.9,999.9
33.5,36.9,26.6,999.9,999.9
38.8,45.9,35.6,999.9,999.9
39.8,44.4,33.6,999.9,999.9
44.1,50.0,40.6,999.9,999.9
48.4,50.7,45.7,999.9,999.9
40.9,44.6,38.3,999.9,999.9
44.2,50.2,40.3,999.9,999.9
45.5,49.6,42.4,999.9,999.9
37.3,42.4,33.6,999.9,999.9
36.9,43.7,33.1,999.9,999.9
29.8,38.1,25.7,999.9,999.9
22.8,27.1,18.1,999.9,999.9
26.3,36.7,21.2,999.9,999.9
35.5,43.5,31.6,999.9,999.9
31.4,40.1,25.7,999.9,999.9
33.9,40.5,29.1,999.9,999.9
16.4,35.1,5.9,999.9,999.9
15.6,26.1,10.6,999.9,999.9
28.7,33.8,24.4,999.9,999.9
15.0,21.6,10.0,999.9,999.9
14.0,18.5,10.8,999.9,999.9
6.7,14.5,-0.8,999.9,999.9
12.1,18.3,9.3,999.9,999.9
20.9,25.3,17.8,999.9,999.9
22.8,28.6,18.3,999.9,999.9
29.5,41.4,21.9,999.9,999.9
35.3,38.5,31.6,999.9,999.9
38.8,50.9,34.2,999.9,999.9
54.5,57.2,49.6,999.9,999.9
34.7,48.2,32.0,999.9,999.9
44.5,54.3,34.3,999.9,999.9
35.6,36.7,34.3,999.9,999.9
35.3,36.5,32.9,999.9,999.9
30.7,35.6,27.7,999.9,999.9
26.9,29.5,22.5,999.9,999.9
21.3,27.7,16.3,999.9,999.9
29.3,29.8,28.4,999.9,999.9
29.8,34.0,25.7,999.9,999.9
33.9,36.0,32.5,999.9,999.9
34.3,35.1,33.6,999.9,999.9
45.0,62.2,34.0,999.9,999.9
42.4,62.2,30.0,999.9,999.9
16.0,30.2,7.7,999.9,999.9
11.3,17.4,7.7,999.9,999.9
11.4,14.9,7.0,999.9,999.9
8.5,12.2,4.5,999.9,999.9
10.1,18.0,4.3,999.9,999.9
27.6,33.8,18.1,999.9,999.9
26.2,29.7,24.6,999.9,999.9
21.7,24.8,18.9,999.9,999.9
18.4,21.9,16.0,999.9,999.9
16.7,22.8,12.6,999.9,999.9
24.3,33.6,15.3,999.9,999.9
32.8,42.3,28.6,999.9,999.9
33.1,41.9,26.8,999.9,999.9
20.4,27.5,16.3,999.9,999.9
17.5,27.5,10.2,999.9,999.9
26.5,30.2,23.2,999.9,999.9
30.7,32.7,28.2,999.9,999.9
26.9,30.0,23.7,999.9,999.9
29.1,30.4,27.5,999.9,999.9
26.7,30.7,21.6,999.9,999.9
32.3,45.3,25.3,999.9,999.9
38.5,50.5,30.4,999.9,999.9
43.1,53.4,37.0,999.9,999.9
43.9,47.1,41.0,999.9,999.9
43.3,44.8,39.2,999.9,999.9
31.6,34.2,27.5,999.9,999.9
27.6,29.5,26.2,999.9,999.9
25.3,27.9,22.8,999.9,999.9
29.5,41.9,23.9,999.9,999.9
37.2,43.5,33.8,999.9,999.9
35.8,38.8,33.3,999.9,999.9
42.7,50.4,37.4,999.9,999.9
38.7,41.0,34.0,999.9,999.9
32.0,34.2,27.9,999.9,999.9
25.7,31.6,20.5,999.9,999.9
19.6,25.9,14.0,999.9,999.9
29.3,40.3,22.6,999.9,999.9
34.6,38.7,31.3,999.9,999.9
35.7,40.5,33.6,999.9,999.9
33.2,35.1,31.8,999.9,999.9
30.0,34.2,25.2,999.9,999.9
31.8,34.0,29.8,999.9,999.9
33.5,40.6,29.8,999.9,999.9
31.3,34.3,28.9,999.9,999.9
31.3,39.0,27.0,999.9,999.9
33.7,38.1,30.7,999.9,999.9
25.6,30.7,21.4,999.9,999.9
22.1,26.6,16.0,999.9,999.9
26.0,33.4,21.4,999.9,999.9
33.4,43.9,26.8,999.9,999.9
36.0,42.8,34.0,999.9,999.9
44.9,65.1,35.4,999.9,999.9
48.5,61.7,29.7,999.9,999.9
25.6,30.0,21.0,999.9,999.9
25.1,30.0,20.7,999.9,999.9
26.8,34.0,23.0,999.9,999.9
32.5,37.2,27.5,999.9,999.9
28.3,35.6,21.0,999.9,999.9
26.8,29.8,20.1,999.9,999.9
30.2,37.6,25.7,999.9,999.9
31.6,38.1,25.9,999.9,999.9
37.1,50.0,28.2,999.9,999.9
34.8,47.1,30.7,999.9,999.9
34.6,42.1,32.4,999.9,999.9
44.0,50.5,39.2,999.9,999.9
34.3,35.4,32.2,999.9,999.9
34.0,36.3,30.7,999.9,999.9
35.6,37.8,34.3,999.9,999.9
35.8,37.8,34.0,999.9,999.9
34.7,38.8,30.9,999.9,999.9
35.2,37.2,32.9,999.9,999.9
34.8,35.6,33.6,999.9,999.9
36.6,39.7,32.4,999.9,999.9
39.0,46.6,34.2,999.9,999.9
51.2,67.5,40.1,999.9,999.9
64.4,75.6,57.4,999.9,999.9
52.8,68.4,44.6,999.9,999.9
47.7,57.4,42.1,999.9,999.9
41.4,45.5,38.7,999.9,999.9
42.1,46.0,38.7,999.9,999.9
46.6,52.5,43.2,999.9,999.9
63.8,75.2,54.7,999.9,999.9
67.0,75.9,61.2,999.9,999.9
46.5,69.1,39.7,999.9,999.9
44.2,49.5,40.5,999.9,999.9
46.9,52.3,42.1,999.9,999.9
53.2,60.3,46.4,999.9,999.9
58.4,64.6,52.0,999.9,999.9
49.2,57.4,43.7,999.9,999.9
43.6,46.9,40.3,999.9,999.9
45.1,49.3,42.4,999.9,999.9
45.4,50.9,41.2,999.9,999.9
51.9,64.6,44.2,999.9,999.9
61.4,76.6,49.5,999.9,999.9
59.0,63.5,54.0,999.9,999.9
68.8,79.3,59.2,999.9,999.9
70.7,77.2,66.6,999.9,999.9
46.4,47.3,45.5,999.9,999.9
43.7,50.0,41.2,999.9,999.9
37.7,43.9,35.4,999.9,999.9
38.7,46.4,35.1,999.9,999.9
51.2,64.9,41.4,999.9,999.9
51.7,61.9,46.2,999.9,999.9
47.4,54.9,42.3,999.9,999.9
46.3,54.3,42.8,999.9,999.9
44.0,44.8,43.0,999.9,999.9
47.2,54.0,42.8,999.9,999.9
45.4,52.5,37.8,999.9,999.9
41.8,46.0,36.7,999.9,999.9
40.3,43.2,36.0,999.9,999.9
45.7,53.4,39.2,999.9,999.9
53.3,64.2,46.4,999.9,999.9
61.5,73.9,53.4,999.9,999.9
54.6,72.0,42.8,999.9,999.9
57.0,83.1,42.4,999.9,999.9
71.3,81.3,64.6,999.9,999.9
70.8,83.5,60.8,999.9,999.9
55.9,81.5,44.4,999.9,999.9
46.0,50.9,43.7,999.9,999.9
53.2,64.2,49.5,999.9,999.9
58.3,64.9,51.4,999.9,999.9
49.7,56.8,45.0,999.9,999.9
49.0,52.9,46.4,999.9,999.9
54.2,64.4,50.4,999.9,999.9
62.6,75.6,54.5,999.9,999.9
61.8,72.5,54.1,999.9,999.9
52.1,57.6,48.6,999.9,999.9
54.6,61.5,49.1,999.9,999.9
67.1,80.1,58.5,999.9,999.9
64.0,76.6,50.9,999.9,999.9
52.1,56.8,49.1,999.9,999.9
54.0,59.5,50.0,999.9,999.9
58.7,66.0,54.3,999.9,999.9
62.9,69.8,56.3,999.9,999.9
57.6,69.3,53.6,999.9,999.9
60.8,70.0,52.0,999.9,999.9
58.2,61.7,52.9,999.9,999.9
57.0,59.9,54.5,999.9,999.9
60.7,68.0,55.8,999.9,999.9
62.0,64.8,59.7,999.9,999.9
61.3,65.3,58.1,999.9,999.9
68.4,84.2,62.4,999.9,999.9
76.5,87.6,70.3,999.9,999.9
78.0,89.4,68.2,999.9,999.9
79.4,89.2,69.4,999.9,999.9
80.1,88.9,73.0,999.9,999.9
75.8,84.2,70.0,999.9,999.9
77.9,87.6,68.5,999.9,999.9
79.6,87.3,72.5,999.9,999.9
75.6,79.2,72.1,999.9,999.9
74.4,87.8,66.9,999.9,999.9
74.8,86.9,67.3,999.9,999.9
68.9,73.4,66.6,999.9,999.9
62.0,68.5,56.7,999.9,999.9
61.5,68.4,56.7,999.9,999.9
59.7,62.8,56.7,999.9,999.9
62.2,65.5,58.6,999.9,999.9
68.1,75.4,60.8,999.9,999.9
73.4,86.5,67.5,999.9,999.9
68.0,72.9,65.1,999.9,999.9
74.7,89.4,65.3,999.9,999.9
85.2,94.8,76.1,999.9,999.9
79.6,93.2,73.0,999.9,999.9
72.2,78.8,68.7,999.9,999.9
82.0,91.9,75.2,999.9,999.9
82.5,90.5,77.0,999.9,999.9
77.4,81.7,75.4,999.9,999.9
81.2,88.9,72.5,999.9,999.9
73.9,85.8,66.6,999.9,999.9
64.0,66.7,61.7,999.9,999.9
72.5,83.5,63.0,999.9,999.9
77.9,88.5,72.3,999.9,999.9
71.5,77.4,66.6,999.9,999.9
68.7,71.4,66.2,999.9,999.9
70.0,71.8,68.4,999.9,999.9
70.9,73.6,67.8,999.9,999.9
74.2,76.5,72.0,999.9,999.9
75.3,81.9,70.3,999.9,999.9
76.9,80.6,74.1,999.9,999.9
75.2,77.4,72.5,999.9,999.9
74.7,76.3,73.0,999.9,999.9
74.5,75.7,72.9,999.9,999.9
73.4,75.0,72.5,999.9,999.9
75.9,80.1,73.8,999.9,999.9
82.6,92.5,74.3,999.9,999.9
82.2,89.2,77.0,999.9,999.9
77.9,86.5,69.4,999.9,999.9
79.2,90.1,70.7,999.9,999.9
78.5,87.4,73.8,999.9,999.9
74.9,77.2,72.5,999.9,999.9
77.0,82.8,73.2,999.9,999.9
87.8,99.3,78.1,999.9,999.9
84.5,99.0,74.7,999.9,999.9
81.8,86.9,68.7,999.9,999.9
68.5,70.2,66.7,999.9,999.9
68.5,73.8,61.2,999.9,999.9
72.2,79.2,64.4,999.9,999.9
72.5,76.1,68.7,999.9,999.9
78.0,87.1,71.2,999.9,999.9
79.1,85.3,71.6,999.9,999.9
83.0,89.1,74.5,999.9,999.9
83.5,90.9,76.1,999.9,999.9
82.6,88.0,77.9,999.9,999.9
76.8,86.4,72.9,999.9,999.9
74.5,76.3,70.0,999.9,999.9
76.1,79.5,68.9,999.9,999.9
77.6,80.1,73.4,999.9,999.9
81.4,90.5,72.0,999.9,999.9
79.2,86.0,73.2,999.9,999.9
74.4,76.6,70.9,999.9,999.9
77.9,83.7,74.8,999.9,999.9
73.4,75.7,69.4,999.9,999.9
71.5,72.5,70.0,999.9,999.9
72.1,75.2,68.4,999.9,999.9
75.2,77.5,73.4,999.9,999.9
74.9,77.0,73.4,999.9,999.9
76.2,83.1,72.9,999.9,999.9
77.7,82.4,72.7,999.9,999.9
78.3,85.8,72.1,999.9,999.9
74.3,82.9,67.5,999.9,999.9
69.8,73.0,67.6,999.9,999.9
68.0,68.9,66.9,999.9,999.9
69.2,73.0,65.5,999.9,999.9
71.3,73.4,65.8,999.9,999.9
73.4,76.3,69.4,999.9,999.9
74.6,76.8,71.8,999.9,999.9
73.5,78.8,68.5,999.9,999.9
73.4,73.6,73.2,999.9,999.9
69.5,70.9,67.3,999.9,999.9
68.1,69.3,67.1,999.9,999.9
64.2,68.9,61.9,999.9,999.9
63.5,68.7,57.2,999.9,999.9
65.0,68.2,61.3,999.9,999.9
72.5,83.5,65.5,999.9,999.9
72.9,78.6,68.7,999.9,999.9
73.4,85.1,63.9,999.9,999.9
72.8,81.5,68.9,999.9,999.9
65.4,67.8,63.3,999.9,999.9
65.9,69.8,63.7,999.9,999.9
71.5,73.0,68.0,999.9,999.9
66.9,69.8,63.5,999.9,999.9
63.7,71.8,55.0,999.9,999.9
65.9,74.3,59.5,999.9,999.9
53.4,59.2,46.2,999.9,999.9
57.2,70.9,47.7,999.9,999.9
64.8,78.6,54.0,999.9,999.9
69.8,80.6,60.8,999.9,999.9
75.4,85.1,68.5,999.9,999.9
78.0,86.5,70.2,999.9,999.9
77.2,83.7,70.0,999.9,999.9
67.0,80.2,54.0,999.9,999.9
59.3,63.0,53.6,999.9,999.9
63.3,75.2,54.1,999.9,999.9
63.1,70.2,54.0,999.9,999.9
56.2,63.0,51.8,999.9,999.9
57.0,75.2,47.1,999.9,999.9
60.6,70.0,50.4,999.9,999.9
58.2,64.2,52.3,999.9,999.9
52.8,55.6,50.4,999.9,999.9
53.5,55.4,52.7,999.9,999.9
51.2,54.7,48.7,999.9,999.9
44.2,49.5,36.9,999.9,999.9
45.6,48.7,43.2,999.9,999.9
46.1,50.5,42.1,999.9,999.9
46.1,49.1,40.5,999.9,999.9
46.5,49.1,44.1,999.9,999.9
46.2,52.0,40.1,999.9,999.9
49.0,59.0,40.6,999.9,999.9
49.0,54.3,43.7,999.9,999.9
56.1,59.9,53.1,999.9,999.9
50.4,54.7,43.5,999.9,999.9
51.4,63.9,41.2,999.9,999.9
61.0,68.7,55.4,999.9,999.9
61.8,68.7,56.8,999.9,999.9
55.4,63.9,52.3,999.9,999.9
54.5,64.9,46.6,999.9,999.9
48.9,60.3,41.7,999.9,999.9
54.3,58.3,51.6,999.9,999.9
59.6,67.1,50.9,999.9,999.9
41.9,47.1,35.4,999.9,999.9
48.5,59.9,37.9,999.9,999.9
55.8,66.7,48.2,999.9,999.9
55.1,63.9,46.6,999.9,999.9
43.8,48.9,38.5,999.9,999.9
46.3,53.8,44.4,999.9,999.9
35.7,57.9,25.5,999.9,999.9
21.9,27.9,16.3,999.9,999.9
28.9,37.9,22.8,999.9,999.9
41.3,54.0,34.9,999.9,999.9
42.5,49.6,36.3,999.9,999.9
41.8,47.3,37.4,999.9,999.9
37.0,43.0,33.4,999.9,999.9
36.0,45.3,31.3,999.9,999.9
29.0,43.0,17.1,999.9,999.9
19.4,26.4,15.1,999.9,999.9
33.3,48.4,25.2,999.9,999.9
47.5,52.3,43.2,999.9,999.9
55.3,59.9,50.0,999.9,999.9
35.7,49.6,29.7,999.9,999.9
26.2,29.5,23.9,999.9,999.9
27.2,29.7,25.7,999.9,999.9
20.4,25.7,13.5,999.9,999.9
24.1,29.8,20.1,999.9,999.9
27.3,29.7,23.9,999.9,999.9
15.3,22.6,8.4,999.9,999.9
12.8,18.9,9.1,999.9,999.9
9.4,16.5,2.3,999.9,999.9
17.5,26.1,10.8,999.9,999.9
22.3,29.3,15.1,999.9,999.9
18.2,25.7,12.4,999.9,999.9
29.0,32.5,25.5,999.9,999.9
24.9,31.8,20.3,999.9,999.9
25.2,26.6,24.3,999.9,999.9
28.8,31.5,26.1,999.9,999.9
33.5,35.6,30.7,999.9,999.9
25.1,32.7,22.3,999.9,999.9
19.8,23.7,15.3,999.9,999.9
14.6,20.1,10.9,999.9,999.9
7.8,12.6,1.6,999.9,999.9
14.3,24.4,7.7,999.9,999.9
17.8,23.5,13.6,999.9,999.9
23.8,37.6,14.5,999.9,999.9
39.1,43.3,37.2,999.9,999.9
38.2,40.5,35.8,999.9,999.9
35.0,37.4,33.1,999.9,999.9
35.8,37.0,34.7,999.9,999.9
35.7,45.0,32.4,999.9,999.9
36.6,39.0,35.1,999.9,999.9
35.1,36.1,33.8,999.9,999.9
34.3,37.8,32.2,999.9,999.9
35.1,37.2,33.4,999.9,999.9
35.8,44.2,32.0,999.9,999.9
39.5,44.4,37.4,999.9,999.9
38.3,42.1,36.9,999.9,999.9
41.5,43.3,37.9,999.9,999.9
36.9,39.2,33.8,999.9,999.9
30.8,33.4,28.8,999.9,999.9
32.7,40.3,29.7,999.9,999.9
36.6,40.6,34.3,999.9,999.9
37.7,40.3,35.6,999.9,999.9
33.7,37.0,28.8,999.9,999.9
38.2,43.2,35.2,999.9,999.9
44.0,55.9,39.2,999.9,999.9
42.4,51.8,32.9,999.9,999.9
32.9,36.3,30.9,999.9,999.9
33.2,42.6,29.3,999.9,999.9
38.2,46.0,33.8,999.9,999.9
38.2,45.3,31.8,999.9,999.9
27.7,33.1,22.1,999.9,999.9
41.2,54.1,33.4,999.9,999.9
41.3,53.1,34.0,999.9,999.9
31.8,34.5,29.1,999.9,999.9
30.0,37.0,25.5,999.9,999.9
29.9,33.8,25.7,999.9,999.9
34.4,40.8,25.0,999.9,999.9
34.4,39.0,31.5,999.9,999.9
32.4,42.4,25.9,999.9,999.9
39.8,48.4,35.6,999.9,999.9
45.1,50.9,42.3,999.9,999.9
48.7,52.5,44.6,999.9,999.9
38.1,43.5,32.5,999.9,999.9
33.6,38.3,30.9,999.9,999.9
39.9,48.7,33.6,999.9,999.9
36.4,41.2,32.5,999.9,999.9
38.4,45.0,35.8,999.9,999.9
32.5,40.8,28.4,999.9,999.9
26.9,33.3,22.6,5.9,7.0
28.3,35.6,21.6,7.7,13.6
27.6,34.2,22.3,5.3,8.0
28.2,29.8,25.2,4.3,9.7
25.9,31.1,19.6,999.9,999.9
30.9,37.8,26.4,999.9,999.9
32.6,33.4,30.7,999.9,999.9
29.0,31.8,25.9,999.9,999.9
25.5,36.9,18.0,999.9,999.9
36.5,54.3,27.3,999.9,999.9
39.5,50.7,34.5,999.9,999.9
35.9,47.7,33.8,999.9,999.9
24.7,33.8,19.4,999.9,999.9
6.3,20.1,-4.0,999.9,999.9
8.1,18.9,2.3,999.9,999.9
20.7,32.4,14.5,999.9,999.9
29.4,38.8,23.5,999.9,999.9
33.8,42.4,29.1,999.9,999.9
35.4,42.6,31.1,999.9,999.9
32.8,45.7,25.3,999.9,999.9
35.8,44.6,26.6,999.9,999.9
27.2,33.6,20.7,9.3,13.6
32.4,34.7,30.6,13.5,33.0
29.4,32.0,26.4,21.9,33.0
33.3,36.1,32.0,20.2,31.1
34.7,36.1,32.4,15.9,33.0
30.6,32.5,28.9,17.5,31.1
30.7,32.9,28.6,19.3,25.3
30.7,31.8,28.2,6.9,15.5
32.9,34.3,31.8,7.0,19.4
35.0,42.8,28.8,9.1,21.4
43.4,49.8,38.7,18.0,23.3
52.3,57.7,37.4,16.3,27.2
41.3,52.5,35.4,16.3,35.0
52.0,65.1,40.8,19.2,36.9
48.2,62.8,37.8,16.0,27.2
50.0,64.4,38.7,20.4,40.8
34.1,41.2,27.9,26.9,35.0
33.8,39.2,27.5,13.3,19.4
36.0,37.0,34.3,18.8,36.9
34.0,35.4,32.4,26.3,36.9
31.7,33.1,29.1,17.7,25.3
33.1,36.5,30.7,11.3,23.3
33.7,35.8,32.0,21.8,36.9
30.6,35.6,27.5,38.4,42.7
33.5,44.8,27.5,15.5,38.9
37.3,42.8,33.6,10.4,21.4
34.3,36.9,31.5,13.2,27.2
35.6,37.9,33.1,15.5,35.0
36.9,39.0,35.2,8.9,15.5
39.5,49.5,32.4,9.2,23.3
39.8,41.4,38.5,19.0,23.3
40.5,43.5,38.8,4.6,15.5
52.5,69.1,41.9,15.1,29.1
63.7,69.4,56.8,28.9,46.6
45.6,52.3,39.7,17.9,35.0
45.1,59.7,38.5,18.1,31.1
50.0,58.1,41.0,18.2,29.1
46.2,55.8,38.3,15.1,27.2
45.6,54.1,40.3,9.7,23.3
49.3,56.7,45.1,9.1,21.4
48.2,55.4,39.0,22.1,48.6
35.5,37.8,33.1,31.8,44.7
38.2,46.0,32.7,6.9,17.5
51.7,68.4,42.8,11.7,23.3
62.5,73.8,53.4,18.6,42.7
68.2,75.6,63.0,23.0,36.9
66.3,77.7,57.0,10.7,23.3
68.8,77.9,54.0,13.5,25.3
56.6,76.6,48.6,15.3,25.3
50.7,58.6,46.0,17.3,42.7
46.3,50.4,44.4,30.7,40.8
48.5,54.0,45.0,15.9,23.3
54.4,60.1,50.4,10.6,19.4
59.8,64.8,54.5,5.8,21.4
62.2,70.3,53.8,6.4,15.5
60.8,68.0,54.9,8.6,21.4
55.8,69.3,49.3,9.3,27.2
52.2,64.2,44.4,9.3,19.4
46.0,65.5,37.9,31.6,52.4
47.4,62.8,38.1,10.0,31.1
53.5,63.5,47.3,12.0,23.3
50.5,57.0,45.3,15.3,23.3
55.6,60.4,52.2,17.1,23.3
56.8,60.4,53.2,28.9,38.9
56.4,59.0,54.3,20.6,35.0
57.3,63.0,54.7,6.1,21.4
62.6,73.4,55.2,9.6,21.4
59.6,68.5,53.6,9.5,17.5
54.8,61.3,48.6,9.8,21.4
48.0,49.6,45.9,12.5,19.4
53.7,62.8,47.5,8.0,21.4
61.8,73.0,53.8,12.8,21.4
66.9,72.7,59.0,17.2,29.1
65.0,70.7,61.0,10.0,19.4
53.9,61.2,46.0,18.6,27.2
40.8,45.3,37.4,16.2,23.3
45.3,47.7,43.7,8.5,13.6
46.5,50.0,43.0,9.1,17.5
48.8,52.5,44.4,25.2,33.0
51.4,55.2,47.5,12.5,25.3
57.5,71.6,50.7,5.7,29.1
50.9,54.0,48.2,9.0,27.2
51.1,52.5,48.2,9.1,19.4
55.8,71.4,44.2,7.6,17.5
53.5,70.7,46.2,18.9,27.2
47.5,51.1,42.8,10.0,21.4
55.6,66.2,46.8,10.1,17.5
64.1,76.6,57.4,14.6,23.3
69.4,74.8,65.7,17.0,25.3
64.2,71.1,55.4,5.5,15.5
64.3,72.5,59.5,5.1,15.5
80.7,91.9,66.9,16.4,27.2
81.2,91.4,74.3,12.4,19.4
76.9,86.2,68.2,10.1,17.5
63.8,70.0,61.2,19.9,27.2
61.2,64.8,59.0,13.4,21.4
62.4,65.3,59.7,8.5,23.3
60.9,63.7,59.2,10.8,25.3
61.6,67.1,56.8,12.9,17.5
62.9,67.8,57.6,7.1,17.5
71.2,81.1,63.1,12.9,31.1
69.5,79.3,62.6,15.1,23.3
65.5,74.1,61.7,11.5,19.4
61.9,73.4,57.0,22.2,33.0
54.9,58.6,51.1,21.1,31.1
56.9,59.4,55.0,20.2,25.3
57.4,59.5,55.2,19.3,23.3
58.4,61.7,55.4,10.7,19.4
62.5,65.5,59.0,4.6,15.5
68.6,81.7,62.2,6.1,11.7
79.9,89.2,74.3,17.1,29.1
82.1,90.7,73.0,19.0,29.1
76.2,89.2,70.7,18.7,42.7
76.4,86.0,68.7,11.6,23.3
69.8,80.2,63.9,8.7,19.4
76.8,87.8,68.4,12.5,23.3
75.2,83.5,68.4,4.5,15.5
65.1,74.5,61.3,19.2,31.1
63.1,68.2,58.8,10.6,25.3
66.5,69.3,65.1,7.7,19.4
63.7,65.8,62.4,19.8,33.0
66.6,74.7,61.9,8.4,21.4
69.2,76.8,61.7,7.0,21.4
64.8,71.2,58.8,4.7,13.6
70.1,79.7,62.8,8.0,19.4
77.7,89.8,69.1,14.6,29.1
81.3,87.8,76.6,13.4,33.0
75.0,85.1,69.4,4.0,13.6
